"SamplingSize","SobolSampleID","ntree","minbucket","MeanRowsError","SdRowsError"
16,74,19,4,10.6706318182252,4.21759016859856
16,75,7,6,15.5261477745436,4.22966485043797
16,76,9,3,11.6591365137027,3.7714703370492
16,77,17,7,14.2483841772223,4.34471518076042
16,78,14,2,11.6447220144405,3.39277997044288
16,79,4,5,14.146761529341,3.49963230313803
16,80,4,3,12.6853087111237,3.81395834960154
16,81,14,5,12.5256596451811,3.82904951867141
16,82,17,3,10.6117898328312,3.80286379042717
16,83,10,7,13.8076657648139,4.41158863302385
16,84,7,4,11.2535182081633,4.28348900371341
16,85,20,6,14.0024835616776,3.99500354574807
16,86,12,2,11.5370117117049,3.38770072939159
16,87,6,6,15.301458431514,4.09303731867304
16,88,4,3,12.6853087111237,3.81395834960154
16,89,12,8,15.7398067163853,4.75406057915733
16,90,18,2,11.2880058039635,3.52934234054114
16,91,8,5,12.937179316691,3.81215915540902
16,92,10,1,11.9211142439577,3.6012080956503
16,93,16,6,14.4525166869369,4.0122903368176
16,94,14,4,10.714642072376,4.26434204850327
16,95,2,7,17.8350617989585,5.24040368975018
16,96,3,1,13.4932620299824,3.93318635673864
16,97,15,6,14.6854037409579,4.11100441194715
16,98,16,4,10.4650560535095,4.32827545807102
16,99,10,7,13.8076657648139,4.41158863302385
16,100,8,3,11.9506583652588,3.79776788398661
32,1,15,6,7.52678003020881,3.55759571957745
32,2,16,3,6.46211418046187,2.9757405255118
32,3,10,10,9.36275672666936,4.28212283558751
32,4,8,5,7.22814255846983,3.20335281656266
32,5,18,9,9.05391916833718,3.95880338079352
32,6,13,2,6.59299554956688,2.6934585933159
32,7,5,8,8.52522408218551,3.78051443384882
32,8,6,4,7.25031407564893,3.4457577951031
32,9,11,9,9.13928391701712,3.9658454053679
32,10,19,3,6.40780467400219,2.9525868270005
32,11,7,6,7.58828087158183,3.582455940703
32,12,9,2,6.85514000940789,2.86070896612764
32,13,17,7,8.12746661894578,3.63406087681805
32,14,13,5,7.27297854828348,3.10439518026674
32,15,3,8,8.56544545212829,3.82048816951969
32,16,4,5,7.49139964461179,3.02289384565789
32,17,14,8,8.55445606027576,3.8902043730726
32,18,18,2,6.3397887088141,2.7810138362637
32,19,10,7,8.16384835155468,3.61863374447372
32,20,8,3,6.75702535712867,3.18683576423053
32,21,20,6,7.46721990585963,3.47032917465688
32,22,12,4,6.84016800615761,3.21491115470958
32,23,6,9,9.22415169830249,4.0627795740224
32,24,5,1,6.51693956955658,2.87320622246542
32,25,12,7,8.1761166910386,3.58474783258896
32,26,18,4,6.81464918251192,3.2176265348399
32,27,8,8,8.71164583266397,3.70773465554276
32,28,10,4,6.95602020470429,3.26747607756916
32,29,16,10,9.50630548818613,4.27638719644682
32,30,15,3,6.47660379503647,2.99911477105378
32,31,2,7,8.648599836968,3.53411639097408
32,32,2,3,7.85929466905048,2.99925617316772
32,33,15,10,9.53515857382973,4.26001474485507
32,34,16,2,6.41507393911956,2.72635191972158
32,35,10,6,7.56623075256059,3.5943642184852
32,36,8,1,6.00377945266505,2.59063620149308
32,37,18,8,8.50272086622254,3.88094305346256
32,38,12,5,7.28083465735662,3.09191362854916
32,39,4,9,9.36610463915383,4.00154100652376
32,40,6,3,6.9456460342439,3.25432772275233
32,41,12,6,7.60499525389378,3.6212678377788
32,42,19,4,6.77928075159402,3.18955799926618
32,43,7,9,9.33925116290844,3.99741544139904
32,44,9,5,7.25687754073895,3.23035420004377
