"SamplingSize","SobolSampleID","ntree","minbucket","MeanRowsError","SdRowsError"
36,43,7,9,119.556673258815,135.861671174252
36,44,9,5,86.5494848354312,112.566597313263
36,45,17,8,112.705590368078,135.634963460043
36,46,14,2,79.5526012810149,106.965146707611
36,47,4,7,97.1534781169516,128.544702793626
36,48,3,2,74.8375039914569,90.0268709870978
36,49,14,7,92.3856717056215,115.445718755539
36,50,17,5,89.4515465887943,116.753703124269
36,51,9,8,112.387295582125,128.336265405207
36,52,7,4,91.8071494222932,114.603550876261
36,53,19,9,143.261665834069,141.652697798641
36,54,11,3,68.7878315655743,84.3418498097784
36,55,6,6,85.0320966917788,128.858126076764
36,56,5,5,95.5080804687259,141.586760416263
36,57,13,8,108.704208940061,134.466781434296
36,58,19,1,62.6029727414604,62.9700988829673
36,59,9,7,91.4254868913603,118.927381822257
36,60,11,2,77.7497890100162,103.476092843923
36,61,17,6,98.4227883300064,123.149037119437
36,62,15,4,87.4588655808352,108.958628040106
36,63,3,10,138.478464023439,141.427091424466
36,64,3,5,85.3164099337498,118.980991788139
36,65,15,9,141.389946245057,146.942432585345
36,66,16,1,66.0810425602233,65.9333356561861
36,67,11,7,97.5412171436052,121.517333568849
36,68,9,2,81.5436572499082,112.373055363023
36,69,19,6,94.0468845496391,117.3694958679
36,70,13,3,65.5239191652816,79.8368373407132
36,71,5,10,141.713981993916,153.29087192292
36,72,6,2,81.8800384002279,109.065354755304
36,73,12,7,95.5254767515851,118.189577688653
36,74,19,5,90.177328292597,116.245364061575
36,75,7,8,115.12452096785,135.10290760107
36,76,9,4,93.1084969126965,115.799568017311
36,77,17,9,148.689100127091,149.74509401933
36,78,14,3,64.0141764769342,79.8611000457902
36,79,4,6,90.1722212272154,129.246948003318
36,80,4,3,73.4932589390421,95.9417447828418
36,81,14,6,96.0784933827633,124.356497267002
36,82,17,4,86.0833028279324,108.568755649499
36,83,10,9,126.066926243276,138.482351408057
36,84,7,5,95.8290159347245,130.589112137762
36,85,20,8,116.559317309952,139.772755409607
36,86,12,2,80.211328550821,112.364143463752
36,87,6,7,101.984060814916,129.57915963536
36,88,4,4,79.4518872688236,114.521579683171
36,89,12,10,136.490939821312,146.182254105163
36,90,18,3,64.5392146312944,84.7401707042536
36,91,8,6,87.9186231775393,111.077022959231
36,92,10,1,66.4156104932277,65.5242820571712
36,93,16,7,89.9115717111363,112.374425049332
36,94,14,5,96.3891694827078,130.167269336777
36,95,2,9,115.148450744406,128.93686977049
36,96,3,1,66.2356208627412,70.2775752758858
36,97,15,8,109.106661292379,130.314524741659
36,98,16,5,92.3144817993499,120.059532348733
36,99,10,9,126.066926243276,138.482351408057
36,100,8,3,68.717477430355,87.0970882011976
54,1,15,6,49.8375292946642,91.0984777846906
54,2,16,3,34.2597486648065,62.5590348756888
54,3,10,10,82.9361884102082,144.213629944335
54,4,8,5,44.0374331140513,79.2551592128674
54,5,18,9,81.3067906460901,157.429266176365
54,6,13,2,23.7955514429113,36.1754469862042
54,7,5,8,84.1820088624704,151.321101818701
54,8,6,4,50.8328565163706,109.064821635505
54,9,11,9,74.2401727545863,144.365567743921
54,10,19,3,35.3360380326446,65.1532195270779
54,11,7,6,50.6970158576072,92.9196052774329
54,12,9,2,23.8875482967667,36.0159397692265
54,13,17,7,72.9150895785128,149.545241594396
54,14,13,5,45.6713726399702,84.8210704929002
54,15,3,8,89.51920603467,187.480022440582
54,16,4,5,59.0971960060543,119.556621907884
54,17,14,8,68.4641561744322,122.768172581522
54,18,18,2,22.2179176671283,32.3069503376979
54,19,10,7,79.2176058086012,162.008918820609
54,20,8,3,30.3646804624555,52.2978921253753
54,21,20,6,56.2851439504574,110.532971511254
54,22,12,4,43.319039412447,85.0523931248545
54,23,6,9,77.434135331349,153.513001104345
54,24,5,1,31.1474110772152,62.9724974929279
54,25,12,7,74.5534086315339,152.047007960563
54,26,18,4,40.0590536666631,75.6450975133608
54,27,8,8,74.4591701340793,134.614609444112
54,28,10,4,42.1955932048417,81.6025053305134
54,29,16,10,81.5823604147219,138.964736864206
54,30,15,3,35.4383274691536,64.8347333026918
54,31,2,7,68.4075392412055,139.844674458756
54,32,2,3,24.4162451102775,37.805484587788
54,33,15,10,83.6323496303351,144.234371940994
54,34,16,2,22.1238927800054,32.0570049142108
54,35,10,6,51.2007118588692,92.7546127811979
54,36,8,1,28.7650079368634,53.4638901523751
54,37,18,8,70.8307738402125,131.989763673053
54,38,12,5,42.3136668436805,76.3515173091943
54,39,4,9,71.4557548020673,134.559201616219
54,40,6,3,31.5778205287768,55.0982794253772
54,41,12,6,51.9182871344746,96.9255979932202
54,42,19,4,39.731396838758,74.7950119246041
54,43,7,9,76.9089640374043,152.699119447529
54,44,9,5,43.7276828889556,79.947061517761
54,45,17,8,70.5074702294101,129.597243967468
54,46,14,2,22.6315421219303,33.7487116764645
54,47,4,7,83.0601746705887,179.976549793006
54,48,3,2,30.0912895401306,46.0505521257593
54,49,14,7,74.5884596598836,152.594097042509
54,50,17,5,44.5989403251481,82.9654404817759
54,51,9,8,71.8944552855114,127.967358062713
54,52,7,4,47.1416297597029,97.5850617243709
54,53,19,9,81.3117554165306,157.963509912905
54,54,11,3,33.2274025352176,59.8626395347892
54,55,6,6,51.2737546779014,95.0096685012779
54,56,5,5,57.1364314416245,111.530634660682
54,57,13,8,67.6199325419628,122.907383160833
54,58,19,1,30.6968163535695,62.043640308972
54,59,9,7,78.4141926689047,159.698464638189
54,60,11,2,23.3114421878176,35.9969067954839
54,61,17,6,52.3806525150413,98.5653488065808
54,62,15,4,43.3387323703273,85.2496365652892
54,63,3,10,96.5275775666493,173.787984869941
54,64,3,5,57.7936823061094,116.580385063033
54,65,15,9,82.1847153382489,160.496763274561
54,66,16,1,32.2125418376655,66.2987909087036
54,67,11,7,75.4080628004145,152.906896920674
54,68,9,2,23.8875482967667,36.0159397692265
54,69,19,6,53.4418864612569,102.018715131418
54,70,13,3,31.5782901664197,54.5244224790048
54,71,5,10,93.5757862143126,171.511196409974
54,72,6,2,26.7458248925487,41.5872591450813
54,73,12,7,74.5534086315339,152.047007960563
54,74,19,5,45.5161207816954,86.5544295713361
54,75,7,8,75.0986489340224,133.927356753678
54,76,9,4,45.5671343820789,90.1191721880878
54,77,17,9,83.418179800565,162.543447913449
54,78,14,3,34.9408281748932,63.3551827780403
54,79,4,6,61.0198122421736,121.383605795428
54,80,4,3,33.7834516430772,62.1668324561385
54,81,14,6,48.7205454496053,88.1444472221739
54,82,17,4,41.5783039089191,79.9491922653112
54,83,10,9,74.9035565460624,146.430147475296
54,84,7,5,48.3724339478482,90.1588205101181
54,85,20,8,68.7893933019613,125.530486154193
54,86,12,2,23.1872907600231,33.1949535046381
54,87,6,7,89.8822794223193,184.852977322989
54,88,4,4,45.2955136453549,91.9912702046428
54,89,12,10,82.7547075100135,143.316099283641
54,90,18,3,33.8689689838026,60.5803610009343
54,91,8,6,51.45229086173,95.4611240809197
54,92,10,1,33.7746215827617,68.0319273068511
54,93,16,7,71.5721333844499,145.108318378402
54,94,14,5,44.9287885361583,82.5000881424415
54,95,2,9,81.2326651479904,150.115060831739
54,96,3,1,25.4441788351285,45.2408234368686
54,97,15,8,70.3118652713237,127.620678525877
54,98,16,5,45.3503698773544,84.2965253049823
54,99,10,9,74.9035565460624,146.430147475296
54,100,8,3,30.3646804624555,52.2978921253753
72,1,15,6,23.7507384997637,27.6849778234113
72,2,16,3,10.8619020348975,10.6206855547704
72,3,10,10,69.3675853073498,125.092063847465
72,4,8,5,24.6490530684758,32.2501997782506
72,5,18,9,48.4147818126275,84.526309028845
72,6,13,2,15.2573763343146,23.7663516076383
72,7,5,8,43.9285391444015,72.8103617520214
72,8,6,4,11.9072413660154,10.3549930189741
72,9,11,9,42.9377441341131,73.4551968221873
72,10,19,3,11.3786501636731,10.9570340150018
72,11,7,6,18.6102300422312,16.6051040948012
72,12,9,2,15.4424109887391,24.0548376184489
72,13,17,7,29.6153846192773,40.4061766378311
72,14,13,5,21.1557890227069,25.6803376482046
72,15,3,8,34.1151324542333,59.4582518371298
72,16,4,5,20.2231791426331,22.5960166807696
72,17,14,8,51.7688888663602,91.7314364558681
72,18,18,2,13.6539036953585,18.9760402130045
72,19,10,7,24.3470331999648,32.535001943464
72,20,8,3,9.93614730380325,7.67102526690188
72,21,20,6,25.0214181929258,31.1171877298405
72,22,12,4,12.5657087820726,11.311979850408
72,23,6,9,48.6998857545877,86.1999569294552
72,24,5,1,11.7746864282087,15.3459376693485
72,25,12,7,27.5235134508841,35.1911062265078
72,26,18,4,11.9218975045828,10.4899785128296
72,27,8,8,55.4769551921415,98.2795121322115
72,28,10,4,11.6892992964136,9.64337510845674
72,29,16,10,69.2647866282685,118.072156220772
72,30,15,3,10.8364287009011,10.6613843689392
72,31,2,7,29.8334976249404,50.0705802129792
72,32,2,3,10.1972276052375,7.43927170845771
72,33,15,10,65.0909583915399,110.648069197934
72,34,16,2,14.5863850191535,20.8542054084015
72,35,10,6,19.6180546187231,19.3714499501029
72,36,8,1,11.0144535245581,11.6871647890877
72,37,18,8,47.088047088653,80.7377596370475
72,38,12,5,21.8487097013034,27.0701850607375
72,39,4,9,39.9264007584227,69.254612901729
72,40,6,3,9.97657221861276,7.80376908490887
72,41,12,6,23.4391445171894,27.2921791107668
72,42,19,4,11.8799339608654,10.4531226178946
72,43,7,9,48.0100326439894,86.0315140593945
72,44,9,5,23.2401943872672,29.7454252884641
72,45,17,8,48.7966952354157,84.6864575170761
72,46,14,2,15.5623379365888,22.8346966742115
72,47,4,7,28.5701263053086,43.3560292075303
72,48,3,2,18.9708806664298,35.4800744588455
72,49,14,7,28.0918810776698,37.2937798146859
72,50,17,5,23.7708877452842,31.5676808008536
72,51,9,8,55.7318236455119,100.642086185715
72,52,7,4,11.5896218518713,9.93597595226192
72,53,19,9,50.4547058183261,90.1244256572069
72,54,11,3,9.77476985825694,7.81703580614753
72,55,6,6,16.4935480813734,13.3455628276613
72,56,5,5,18.358981785929,19.3232666964915
72,57,13,8,50.9257962127261,92.5039230922964
72,58,19,1,13.0417176036764,16.0611289800278
72,59,9,7,25.1091588594227,34.7276629868598
72,60,11,2,16.5269267603332,27.388644816669
72,61,17,6,25.1138238862434,30.237882486066
72,62,15,4,12.1816761506926,10.8854660827328
72,63,3,10,74.7463560828227,142.066157038908
72,64,3,5,15.2630379854941,11.8206960537252
72,65,15,9,49.0085309012044,86.9958815312752
72,66,16,1,14.087213097372,18.2109538302238
72,67,11,7,26.8107851847494,36.0172610764059
72,68,9,2,15.4424109887391,24.0548376184489
72,69,19,6,25.5400071716919,32.0767095985746
72,70,13,3,9.91819638091553,8.09553616955769
72,71,5,10,75.0464928827626,129.866882017094
72,72,6,2,14.4957578366711,21.3474651527289
72,73,12,7,27.5235134508841,35.1911062265078
72,74,19,5,22.372291992193,29.1925251929103
72,75,7,8,56.131534004888,102.945290978569
72,76,9,4,11.6762564988972,9.83514667983976
72,77,17,9,46.4157484483568,80.5971863123702
72,78,14,3,9.99912331853195,8.25251156800876
72,79,4,6,16.7391720393886,13.0695241277475
72,80,4,3,10.2057474582403,7.71306139940195
72,81,14,6,24.3655194561519,28.9254345272571
72,82,17,4,11.9926414291314,10.5832238299392
72,83,10,9,42.806915992968,71.0462778121466
72,84,7,5,20.0102043569191,22.1652431244714
72,85,20,8,46.2777883124005,79.9690757968837
72,86,12,2,16.0706428227376,25.6835582096631
72,87,6,7,24.8652166235889,32.6855066627192
72,88,4,4,11.3848110490269,9.46093521089722
72,89,12,10,71.1316141461435,122.368784854943
72,90,18,3,11.4215575913379,11.1143254955879
72,91,8,6,18.2173895739216,15.8924080355061
72,92,10,1,10.5602766020997,10.382432886695
72,93,16,7,26.6621255034979,34.2253754805016
72,94,14,5,20.5226690039355,24.4705666732017
72,95,2,9,40.8347634494613,71.6171423493997
72,96,3,1,8.06441957622916,6.69533305884402
72,97,15,8,50.9497240102075,90.9586411221613
72,98,16,5,24.4044931296328,32.8651903941271
72,99,10,9,42.806915992968,71.0462778121466
72,100,8,3,9.93614730380325,7.67102526690188
90,1,15,6,14.2171881426232,16.2487914325106
90,2,16,3,8.42950397772938,9.04496096673099
90,3,10,10,35.8891399368611,52.4238424732941
90,4,8,5,13.1363376849682,16.7951233926911
90,5,18,9,24.4575925354202,31.1110389103022
90,6,13,2,8.74693285009953,10.0820001786279
90,7,5,8,20.8095507374895,26.3867240178262
90,8,6,4,12.0381444156209,17.491333790026
90,9,11,9,23.7015279247732,27.6153016064377
90,10,19,3,8.10339620739033,8.33672651116943
90,11,7,6,18.0585991905951,27.1067938426838
90,12,9,2,10.3422456363429,13.3351409043994
90,13,17,7,22.5396855815985,30.3779840586235
90,14,13,5,11.6732687629852,12.759760206258
90,15,3,8,24.4042269530099,38.5170273594697
90,16,4,5,16.1768057282538,26.8622268529507
90,17,14,8,17.1359699735809,15.8633393052254
90,18,18,2,8.09438984553321,8.18997427833079
90,19,10,7,21.8273269420932,28.961088411186
90,20,8,3,10.2897830998874,14.3456553391946
90,21,20,6,14.3396712088317,14.9176879601169
90,22,12,4,9.79070886201088,10.7078918688463
90,23,6,9,23.9674085308405,30.6586691869535
90,24,5,1,15.7634753678802,33.6320912595929
90,25,12,7,21.9889598793236,30.33382029367
90,26,18,4,9.01564812147178,8.79635934769264
90,27,8,8,18.412550618745,19.8777702728136
90,28,10,4,10.3298022802065,12.1659794643043
90,29,16,10,31.5845432992865,44.5950314316276
90,30,15,3,8.38515026707371,9.17161862338055
90,31,2,7,28.1086709759434,52.1765406519462
90,32,2,3,21.722008878654,48.6850951823959
90,33,15,10,31.6865608823554,44.1390276461733
90,34,16,2,8.25843735529483,8.62213139034147
90,35,10,6,15.9630963075535,21.0070429835864
90,36,8,1,11.9194510751356,22.4843917644516
90,37,18,8,17.9578417606181,19.2824205249943
90,38,12,5,11.8245942788645,13.2084975894111
90,39,4,9,27.6032676975701,41.9957566173226
90,40,6,3,11.6228641295006,18.0828797096819
90,41,12,6,14.9996971306311,18.4552606360722
90,42,19,4,8.89950745463841,8.54318266128916
90,43,7,9,25.3204841489604,29.2888663148172
90,44,9,5,12.7646001732154,15.5651288670228
90,45,17,8,18.2072320201097,19.8180715036159
90,46,14,2,8.66334886438202,9.56572387768604
90,47,4,7,24.8700754516833,34.2927359392625
90,48,3,2,16.526689784641,33.1705802533344
90,49,14,7,21.9129999061011,30.702676024545
90,50,17,5,10.9883814568503,11.0022537455129
90,51,9,8,18.0873375829483,18.7557392989874
90,52,7,4,11.4106454896125,15.4558244790983
90,53,19,9,25.0718055969945,32.4163900709046
90,54,11,3,9.18576877964784,11.2959386825529
90,55,6,6,19.2524308120294,30.6301809529437
90,56,5,5,14.8410883713908,22.7818755308516
90,57,13,8,17.1962628425901,16.2264594736704
90,58,19,1,8.25843400294554,10.7477991839704
90,59,9,7,20.4031981698843,24.684457709236
90,60,11,2,9.37225553685184,11.3737168911219
90,61,17,6,13.9195346177325,15.1606406114686
90,62,15,4,9.34393764935316,9.60152297093024
90,63,3,10,38.9680465889546,71.8808274073113
90,64,3,5,18.8970979604435,35.0317895963607
90,65,15,9,26.44082751178,35.5161067433127
90,66,16,1,8.72783725651106,12.2285700049719
90,67,11,7,22.7858539267371,32.2407994843246
90,68,9,2,10.3422456363429,13.3351409043994
90,69,19,6,14.4427476785104,15.1221766939373
90,70,13,3,8.6754824819396,9.94420275464715
90,71,5,10,37.3631234751472,55.7707537470719
90,72,6,2,12.1084615016893,17.7907416288504
90,73,12,7,21.9889598793236,30.33382029367
90,74,19,5,10.7896880291486,10.6150959236512
90,75,7,8,19.0226547042911,21.4283833242968
90,76,9,4,10.6171213611357,13.0631369835832
90,77,17,9,25.0948994354836,32.514030464201
90,78,14,3,8.55113714090527,9.59365658851035
90,79,4,6,18.7458392449834,29.1549608336839
90,80,4,3,14.314509246877,26.1938125972759
90,81,14,6,14.4013476878506,16.8381020729439
90,82,17,4,9.10042095796703,9.05196233595155
90,83,10,9,24.4508040354858,29.3616496001256
90,84,7,5,13.5334909013583,18.0937690143724
90,85,20,8,18.2951258199931,19.0186135921689
90,86,12,2,9.08506153102921,10.5703908722946
90,87,6,7,23.8538378966574,32.5699987475279
90,88,4,4,14.7073656847216,24.9055420245761
90,89,12,10,32.4745566358259,44.880070640851
90,90,18,3,8.11724912499274,8.39944663208342
90,91,8,6,17.2322636101697,24.3481893289259
90,92,10,1,10.5086885806153,18.167273580765
90,93,16,7,23.2486335296832,31.9030340634313
90,94,14,5,11.5543740328438,12.3405775412044
90,95,2,9,30.0086986645119,53.4938672754691
90,96,3,1,15.4845323305547,32.3112509153401
90,97,15,8,17.0919598796396,15.5732101073642
90,98,16,5,11.1778730980852,11.3657780522971
90,99,10,9,24.4508040354858,29.3616496001256
90,100,8,3,10.2897830998874,14.3456553391946
