"SamplingSize","SobolSampleID","ntree","minbucket","MeanRowsError","SdRowsError"
117,10,19,3,4.08348720758178,1.69438407439253
117,11,7,6,4.15339250944527,1.71522597897128
117,12,9,2,4.14417673239702,1.68176238166052
117,13,17,7,4.0460134070687,1.75817402022085
117,14,13,5,4.04013389688857,1.7255110897991
117,15,3,8,4.25343866954517,1.6986234077427
117,16,4,5,4.24850752754526,1.709113093047
117,17,14,8,4.05417728655442,1.72066027380985
117,18,18,2,4.05267905782005,1.68493674587888
117,19,10,7,4.09920895092556,1.73475793387865
117,20,8,3,4.18925794308656,1.66820093531525
117,21,20,6,4.06730375183498,1.73363430736341
117,22,12,4,4.14117504472802,1.73260248952033
117,23,6,9,4.18447116459831,1.73475304381026
117,24,5,1,4.3769244791628,1.61904284594476
117,25,12,7,4.07222870180363,1.75869522196796
117,26,18,4,4.08090088696723,1.72894014249497
117,27,8,8,4.05812046166907,1.71725776002001
117,28,10,4,4.1450192188134,1.72168924084063
117,29,16,10,4.09744177622701,1.82169403875297
117,30,15,3,4.11680619759656,1.69806702286421
117,31,2,7,4.50046213430242,1.66553555060445
117,32,2,3,4.63844143709233,1.65508016499806
117,33,15,10,4.10309021375941,1.82417601982731
117,34,16,2,4.06445054645078,1.68589301686479
117,35,10,6,4.1078252725188,1.7119698116969
117,36,8,1,4.24448570525507,1.6409150416978
117,37,18,8,4.05787002240656,1.73706833879726
117,38,12,5,4.05842773963496,1.71656618834421
117,39,4,9,4.21552803551038,1.73494615000706
117,40,6,3,4.25788118197739,1.65045589786239
117,41,12,6,4.08455218223116,1.71884632523738
117,42,19,4,4.0709463072752,1.72630760921994
117,43,7,9,4.1964699411598,1.7468369008575
117,44,9,5,4.10982188979888,1.73395995377163
117,45,17,8,4.06384452071606,1.73012291474676
117,46,14,2,4.09658677931436,1.6885138506701
117,47,4,7,4.24820830029634,1.69722823362491
117,48,3,2,4.44187024833592,1.63782477024783
117,49,14,7,4.0675906368792,1.75730645281079
117,50,17,5,4.02505750575424,1.74001303961987
117,51,9,8,4.06873820942682,1.72393877627445
117,52,7,4,4.19095947639381,1.71122518811214
117,53,19,9,4.11582277715298,1.80287774272022
117,54,11,3,4.13592879003331,1.68091366824334
117,55,6,6,4.19485212118982,1.70417877260134
117,56,5,5,4.21611082718516,1.72363135135758
117,57,13,8,4.03944065573108,1.71675369129161
117,58,19,1,4.0615054925326,1.68947790090252
117,59,9,7,4.09411863229682,1.74003628241594
117,60,11,2,4.11307315389241,1.70162596663753
117,61,17,6,4.07078104972256,1.73617314673874
117,62,15,4,4.10964442043011,1.72263960463964
117,63,3,10,4.33298549310991,1.75059068291698
117,64,3,5,4.32008792932246,1.69536952379682
117,65,15,9,4.1254817314627,1.79198850715343
117,66,16,1,4.09395332958747,1.67711098053027
117,67,11,7,4.08330186559091,1.7514386918571
117,68,9,2,4.14417673239702,1.68176238166052
117,69,19,6,4.06881910731429,1.73459904230244
117,70,13,3,4.12075072031779,1.6861324691743
117,71,5,10,4.22017532344032,1.79329152709999
117,72,6,2,4.17842769147624,1.650135095221
117,73,12,7,4.07222870180363,1.75869522196796
117,74,19,5,4.01841533893924,1.75386079874615
117,75,7,8,4.0750003301284,1.71678166597002
117,76,9,4,4.16246838566147,1.71810778344288
117,77,17,9,4.12943795617332,1.79760183054743
117,78,14,3,4.12033308733128,1.68760117879349
117,79,4,6,4.34010740125486,1.65688154847022
117,80,4,3,4.38292062273391,1.66678442652256
117,81,14,6,4.07374256596349,1.73100456208959
117,82,17,4,4.09453568159663,1.72557595329697
117,83,10,9,4.14586071981254,1.77660174784966
117,84,7,5,4.15682102106124,1.71458515786862
117,85,20,8,4.0584395823025,1.74547451207253
117,86,12,2,4.11688736116609,1.69901558545644
117,87,6,7,4.15583833734478,1.70734608330655
117,88,4,4,4.32425796384052,1.6883592503107
117,89,12,10,4.11724200859848,1.81349889334063
117,90,18,3,4.09002900881899,1.69660603148685
117,91,8,6,4.13447892557422,1.71827292455706
117,92,10,1,4.18847815734595,1.6557604528261
117,93,16,7,4.05328012568409,1.75975124640358
117,94,14,5,4.03377886474049,1.72916538778375
117,95,2,9,4.3811529919636,1.66361411645277
117,96,3,1,4.5734223200076,1.61907547420934
117,97,15,8,4.05939311394817,1.72579210075371
117,98,16,5,4.03184787565867,1.7356312041538
117,99,10,9,4.14586071981254,1.77660174784966
117,100,8,3,4.18925794308656,1.66820093531525
156,1,15,6,3.86042492126326,1.68511161267127
156,2,16,3,3.85501081778652,1.65138533368462
156,3,10,10,3.91697801454892,1.74412380357014
156,4,8,5,3.88636526605068,1.65448245655777
156,5,18,9,3.93337854116619,1.73001213170804
156,6,13,2,3.89464504630299,1.65462983436591
156,7,5,8,4.02569560394555,1.62105941748724
156,8,6,4,3.95073782740782,1.60271901143789
156,9,11,9,4.00221014208528,1.73212860420768
156,10,19,3,3.83717884306764,1.66384609803708
156,11,7,6,3.98024255317315,1.66969012304633
156,12,9,2,3.94357319937456,1.6644572555717
156,13,17,7,3.87742423451912,1.68897139873011
156,14,13,5,3.84513556505389,1.67119326974901
156,15,3,8,4.13817243803509,1.63095146995011
156,16,4,5,4.06259244129092,1.59074935856202
156,17,14,8,3.88646209261253,1.69629254596297
156,18,18,2,3.87637209601214,1.65635104702438
156,19,10,7,3.93969429714012,1.66716019930586
156,20,8,3,3.92984954833121,1.64589964610349
156,21,20,6,3.86222328447438,1.68635294532688
156,22,12,4,3.8473149570049,1.63008149735873
156,23,6,9,4.02687510710423,1.69622278977921
156,24,5,1,4.03086215186132,1.58284212813088
156,25,12,7,3.91090044146188,1.66559402581136
156,26,18,4,3.8430933694675,1.63273863653423
156,27,8,8,3.95161108874528,1.66751208739915
156,28,10,4,3.87352992971169,1.63158860230585
156,29,16,10,3.8760083734309,1.74281750184668
156,30,15,3,3.85519752972955,1.64456464795688
156,31,2,7,4.3061338477862,1.61103346404467
156,32,2,3,4.40470077245636,1.60153928782343
156,33,15,10,3.87411053690042,1.73633074060082
156,34,16,2,3.88551411431568,1.65133404571263
156,35,10,6,3.893660145511,1.67851291400963
156,36,8,1,3.92388518724016,1.62322360692331
156,37,18,8,3.85440638464641,1.70190888382849
156,38,12,5,3.85443453279772,1.67422075502292
156,39,4,9,4.11963651874121,1.69705278632665
156,40,6,3,3.97562618455918,1.64866245199604
156,41,12,6,3.87738041381379,1.67802644479109
156,42,19,4,3.83677187368364,1.64005436144751
156,43,7,9,4.02183076811264,1.70813876600132
156,44,9,5,3.87032947099337,1.6600730804182
156,45,17,8,3.85924694666616,1.70371112864591
156,46,14,2,3.88938403205234,1.65534736049702
156,47,4,7,4.05388370464807,1.61832525600853
156,48,3,2,4.32778823842939,1.62669884963898
156,49,14,7,3.89394524797474,1.68680064979311
156,50,17,5,3.83041892560529,1.66669963339541
156,51,9,8,3.94185793348289,1.67102130492107
156,52,7,4,3.91802865757895,1.61328298834082
156,53,19,9,3.92999661371781,1.72768748407962
156,54,11,3,3.89555168882352,1.64426243835002
156,55,6,6,4.04356171188626,1.65954195981164
156,56,5,5,3.97344516911294,1.60101937621739
156,57,13,8,3.88811714033421,1.69663418763861
156,58,19,1,3.86398377569342,1.64034119724024
156,59,9,7,3.94230089943128,1.65996323317815
156,60,11,2,3.92123036345196,1.65710914016886
156,61,17,6,3.85472606006921,1.68965278603343
156,62,15,4,3.83620155017909,1.6344132403137
156,63,3,10,4.10002777975359,1.7289680780159
156,64,3,5,4.16878558635384,1.59215415330386
156,65,15,9,3.95702695034981,1.73399188554749
156,66,16,1,3.87620205607925,1.62614330865013
156,67,11,7,3.9189793637202,1.65617028518857
156,68,9,2,3.94357319937456,1.6644572555717
156,69,19,6,3.86481075553543,1.68307793326099
156,70,13,3,3.87723353159768,1.64754093470822
156,71,5,10,3.98147500912622,1.728922036579
156,72,6,2,4.05302605020451,1.64364806175094
156,73,12,7,3.91090044146188,1.66559402581136
156,74,19,5,3.83430341656787,1.66947104536349
156,75,7,8,3.9692883712935,1.65942165100515
156,76,9,4,3.88670978479874,1.62319663231177
156,77,17,9,3.93529664413655,1.73295201882433
156,78,14,3,3.85916754059951,1.64923085521052
156,79,4,6,4.11840466471193,1.64580794826255
156,80,4,3,4.10268446219504,1.6148549263288
156,81,14,6,3.85941329870247,1.68193372458539
156,82,17,4,3.84205511308278,1.63347095380446
156,83,10,9,4.00282094504145,1.73169721606929
156,84,7,5,3.88367843724825,1.64370955116653
156,85,20,8,3.85053326165104,1.70695749608171
156,86,12,2,3.90764592088516,1.65726510179902
156,87,6,7,3.96495916771633,1.64968912931729
156,88,4,4,4.10484468913776,1.57807869797315
156,89,12,10,3.88772071305518,1.74783470509742
156,90,18,3,3.85023731188317,1.66339580384112
156,91,8,6,3.94246040949296,1.67696567199428
156,92,10,1,3.90397363199692,1.63079566920636
156,93,16,7,3.87760161612159,1.68512362588038
156,94,14,5,3.83876936713338,1.66584108748313
156,95,2,9,4.34596601987977,1.64806166662015
156,96,3,1,4.2445670155103,1.53839433495782
156,97,15,8,3.86966264485663,1.69902173498217
156,98,16,5,3.8306080411974,1.66777523290134
156,99,10,9,4.00282094504145,1.73169721606929
156,100,8,3,3.92984954833121,1.64589964610349
195,1,15,6,3.80026116529731,1.6284378807422
195,2,16,3,3.77685139165261,1.62756889346587
195,3,10,10,3.83776430832769,1.69272269967378
195,4,8,5,3.89055926295416,1.61320112497983
195,5,18,9,3.77014371200868,1.67065501364301
195,6,13,2,3.82370986381485,1.58825209675345
195,7,5,8,3.9833907840322,1.64531460114423
195,8,6,4,3.97451902370498,1.62900355273439
195,9,11,9,3.81291850820604,1.69056386029522
195,10,19,3,3.74977006106917,1.62931791738689
195,11,7,6,3.88743924084074,1.60837585809712
195,12,9,2,3.87104597767849,1.58121789098943
195,13,17,7,3.75308694136692,1.66190966873245
195,14,13,5,3.8134958206407,1.62476342415264
195,15,3,8,4.13382072511014,1.61198009824501
195,16,4,5,4.00080841251628,1.59027746617252
195,17,14,8,3.80763385831285,1.65552723454009
195,18,18,2,3.78849110341941,1.58965850736434
195,19,10,7,3.80710316613838,1.64978508201016
195,20,8,3,3.86958843969397,1.61764166669217
195,21,20,6,3.77865290112311,1.6355337868312
195,22,12,4,3.82244365600364,1.6643979901072
195,23,6,9,3.88249582616456,1.66841291869153
195,24,5,1,4.00663027961029,1.61703201823572
195,25,12,7,3.78335854223635,1.65713222926379
195,26,18,4,3.76840989538911,1.65411856709303
195,27,8,8,3.89330598190253,1.64436773496734
195,28,10,4,3.85406550748457,1.6626128958234
195,29,16,10,3.80511046858941,1.68197687252295
195,30,15,3,3.78628015052579,1.63381027369211
195,31,2,7,4.21262058438999,1.67104011178876
195,32,2,3,4.41293689860147,1.61904320646545
195,33,15,10,3.81116916935725,1.68202323259687
195,34,16,2,3.78840673358266,1.58958705697256
195,35,10,6,3.84667545320438,1.62396257851567
195,36,8,1,3.89695670170816,1.60896357057809
195,37,18,8,3.78028333981102,1.66240735540384
195,38,12,5,3.82767097252036,1.62478580138702
195,39,4,9,3.96734202457204,1.66954198929711
195,40,6,3,3.94018140044783,1.61181703756498
195,41,12,6,3.80341548644104,1.63102601268675
195,42,19,4,3.76784082678073,1.65014597410751
195,43,7,9,3.85105748311504,1.67174386604793
195,44,9,5,3.88516519357126,1.62226561404821
195,45,17,8,3.78329706950662,1.6623274816256
195,46,14,2,3.81182691469114,1.58746498134302
195,47,4,7,3.9379707984751,1.67409192972808
195,48,3,2,4.23765727852677,1.57170124689431
195,49,14,7,3.77227396373042,1.65844272444852
195,50,17,5,3.76695732722837,1.64021941366395
195,51,9,8,3.86247388100279,1.6386945319293
195,52,7,4,3.93022624636191,1.64423653128987
195,53,19,9,3.76930551360377,1.6701708633039
195,54,11,3,3.811888809448,1.62799301954366
195,55,6,6,3.90699450865847,1.60840598703774
195,56,5,5,3.96678290127196,1.59559956175021
195,57,13,8,3.82199484300872,1.6538644508746
195,58,19,1,3.77487055966772,1.61215167471113
195,59,9,7,3.8138424046229,1.65210792644385
195,60,11,2,3.84432174406154,1.58982951713676
195,61,17,6,3.79247559352749,1.63050198970992
195,62,15,4,3.79071075945942,1.65488979029098
195,63,3,10,4.00943399402396,1.66441216793389
195,64,3,5,4.07305591517864,1.60120279240211
195,65,15,9,3.77999703370569,1.6673355047445
195,66,16,1,3.78288818819007,1.60816903791612
195,67,11,7,3.78612029775648,1.65799080170463
195,68,9,2,3.87104597767849,1.58121789098943
195,69,19,6,3.78700746589906,1.6332470494031
195,70,13,3,3.80218284631183,1.63046694038159
195,71,5,10,3.89358780776697,1.67423058193575
195,72,6,2,3.95468936196097,1.58030421824999
195,73,12,7,3.78335854223635,1.65713222926379
195,74,19,5,3.75832127638714,1.6432235060066
195,75,7,8,3.92565039575944,1.64011837533011
195,76,9,4,3.87003269719279,1.65434091271231
195,77,17,9,3.77178628907984,1.66875715003832
195,78,14,3,3.79183129058719,1.63542910441005
195,79,4,6,4.01757359904078,1.58532057394492
195,80,4,3,4.05780575723919,1.59538900577796
195,81,14,6,3.79380879512723,1.62982766657209
195,82,17,4,3.773852252038,1.65251438245768
195,83,10,9,3.83490144102618,1.68984227045035
195,84,7,5,3.89791930781889,1.61341945403403
195,85,20,8,3.77588591467312,1.67459615377313
195,86,12,2,3.83583986759717,1.58486172647754
195,87,6,7,3.86382828342362,1.67279748026896
195,88,4,4,4.11873449817086,1.62733222625483
195,89,12,10,3.8188031090064,1.68479910860377
195,90,18,3,3.75643134049826,1.62925043222622
195,91,8,6,3.87574832937925,1.61667096956266
195,92,10,1,3.85112213559798,1.60752650998857
195,93,16,7,3.75883048822952,1.66422614471537
195,94,14,5,3.80186751805162,1.63215142626917
195,95,2,9,4.13658993289994,1.64495206744835
195,96,3,1,4.17395392247045,1.58669730495008
195,97,15,8,3.79243185782849,1.6558856621539
195,98,16,5,3.775625492978,1.63923058539908
195,99,10,9,3.83490144102618,1.68984227045035
195,100,8,3,3.86958843969397,1.61764166669217
